layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
10,19,31,0.5074142813682556,0.5446841716766357
10,18,27,0.5056609511375427,0.4694879651069641
10,19,29,0.503976583480835,0.554867148399353
10,11,29,0.49987316131591797,0.4925496280193329
10,17,25,0.49953126907348633,0.5009090900421143
10,18,21,0.4987300932407379,0.46853411197662354
10,12,19,0.49822312593460083,0.5864028930664062
10,7,17,0.4977879822254181,0.5195217132568359
10,8,14,0.49721333384513855,0.5875417590141296
10,13,17,0.4966622292995453,0.5011482834815979
10,16,26,0.49644166231155396,0.4918566942214966
10,19,30,0.49401241540908813,0.5416436195373535
10,17,20,0.4928944408893585,0.3982405960559845
10,17,29,0.49241021275520325,0.5647820234298706
10,19,27,0.4915023148059845,0.4515867531299591
10,17,28,0.4900873303413391,0.6082334518432617
10,18,26,0.48934006690979004,0.4227723479270935
10,19,20,0.48919206857681274,0.3947125971317291
10,8,19,0.4878354072570801,0.408115029335022
10,17,31,0.4858832061290741,0.5147226452827454
10,17,27,0.48424190282821655,0.42241254448890686
10,15,17,0.48368534445762634,0.588528573513031
10,8,18,0.4824700355529785,0.4558429718017578
10,11,19,0.4807729721069336,0.3957290053367615
10,10,19,0.47983744740486145,0.5517548322677612
10,0,14,0.47746700048446655,0.6168380379676819
10,11,30,0.4770025610923767,0.526392936706543
10,14,27,0.4766599237918854,0.5649466514587402
10,1,14,0.47292718291282654,0.6065545678138733
10,14,26,0.4708022177219391,0.54574054479599
10,12,17,0.4687812626361847,0.5372192859649658
10,11,18,0.46779435873031616,0.36175087094306946
10,19,23,0.46468111872673035,0.5545322895050049
10,17,30,0.4638425409793854,0.5154543519020081
10,11,17,0.46297258138656616,0.35870108008384705
10,8,17,0.4628167450428009,0.40289977192878723
10,19,26,0.4605877995491028,0.4234907925128937
10,19,21,0.4604613482952118,0.39804771542549133
10,17,21,0.4578043818473816,0.4026864767074585
10,17,23,0.45599600672721863,0.5115497708320618
10,10,17,0.454912394285202,0.5466789603233337
10,19,24,0.4531552791595459,0.5547700524330139
